,gamma_autocorrelation,ocean_heat_capacity[0],ocean_heat_capacity[1],ocean_heat_capacity[2],ocean_heat_transfer[0],ocean_heat_transfer[1],ocean_heat_transfer[2],deep_ocean_efficacy,sigma_eta,sigma_xi,forcing_4co2,iirf_0[CO2],iirf_uptake[CO2],iirf_temperature[CO2],iirf_airborne[CO2],erfari_radiative_efficiency[BC],erfari_radiative_efficiency[OC],erfari_radiative_efficiency[Sulfur],erfari_radiative_efficiency[NOx],erfari_radiative_efficiency[VOC],erfari_radiative_efficiency[NH3],erfari_radiative_efficiency[CH4],erfari_radiative_efficiency[N2O],erfari_radiative_efficiency[Equivalent effective stratospheric chlorine],aci_shape[Sulfur],aci_shape[BC],aci_shape[OC],aci_scale,ozone_radiative_efficiency[CH4],ozone_radiative_efficiency[N2O],ozone_radiative_efficiency[Equivalent effective stratospheric chlorine],ozone_radiative_efficiency[CO],ozone_radiative_efficiency[VOC],ozone_radiative_efficiency[NOx],forcing_scale[CH4],forcing_scale[N2O],forcing_scale[CFC-11],forcing_scale[CFC-12],forcing_scale[CFC-113],forcing_scale[CFC-114],forcing_scale[CFC-115],forcing_scale[HCFC-22],forcing_scale[HCFC-141b],forcing_scale[HCFC-142b],forcing_scale[CCl4],forcing_scale[CHCl3],forcing_scale[CH2Cl2],forcing_scale[CH3Cl],forcing_scale[CH3CCl3],forcing_scale[CH3Br],forcing_scale[Halon-1211],forcing_scale[Halon-1301],forcing_scale[Halon-2402],forcing_scale[CF4],forcing_scale[C2F6],forcing_scale[C3F8],forcing_scale[c-C4F8],forcing_scale[C4F10],forcing_scale[C5F12],forcing_scale[C6F14],forcing_scale[C7F16],forcing_scale[C8F18],forcing_scale[NF3],forcing_scale[SF6],forcing_scale[SO2F2],forcing_scale[HFC-125],forcing_scale[HFC-134a],forcing_scale[HFC-143a],forcing_scale[HFC-152a],forcing_scale[HFC-227ea],forcing_scale[HFC-32],forcing_scale[HFC-365mfc],forcing_scale[HFC-4310mee],forcing_scale[HFC-23],forcing_scale[HFC-236fa],forcing_scale[HFC-245fa],forcing_scale[HFE-236ea2],forcing_scale[HFE-347mmz1],forcing_scale[HCFE-235da2],forcing_scale[Halon-2311],forcing_scale[Stratospheric water vapour],forcing_scale[Land use],forcing_scale[Volcanic],forcing_scale[Solar],forcing_scale[Light absorbing particles on snow and ice],forcing_scale[CO2],baseline_concentration[CO2],seed,stochastic_run,use_seed
260230,2.432769683203800,5.252221742134390,27.331404443624900,80.326691631924100,1.281085003280400,3.717346031578310,1.263742957323260,1.636341848904780,0.420271567258962,0.387967296023279,6.374553532800050,32.858034590357400,0.008217357060854,1.965556994428940,-0.002123286883225,0.009984663801853,-0.007135557137807,-0.002811718489312,-0.000062525427955,-0.000007556075221,-0.000517884520466,-0.000003040612300,-0.000045475028836,-0.000007310309514,6.67183236421636E-07,0.000166088358394,4.08969441989238E-08,-528.445488613217000,0.000261753652669,0.000902661571164,-0.000160070990485,0.000128712825455,5.81038218420835E-05,0.002278722976571,0.987641915593469,1.104348558302740,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,0.872116082916273,1.422486513163270,0.553134903612626,0.995932506914323,0.893547239307334,0.957502519744876,0.887551843073991,275.709267134383000,105187533.000000000000000,FALSE,FALSE
261588,6.590226622982740,3.787214534060360,17.418173894845000,95.689846004753300,1.579690984803310,2.173866213845420,1.289800909816130,1.086526285302510,0.685393335868018,0.591464733170353,8.365456035549750,38.747067810130800,-0.003253619914906,2.101518264563000,0.002931743445497,0.014749723148553,-0.004363462366138,-0.004647903455244,-0.000064254488745,-0.000029244089324,-0.000518583035360,-0.000003301782649,-0.000018344057243,-0.000007057263620,0.004994677902794,9.57923714550263E-14,0.000679794125924,-1.436209424865960,0.000224606612063,0.001246512334866,6.23835692740907E-05,0.000120728653624,-0.000006126904344,0.000940677427215,1.169415108214450,0.989173420652367,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,0.980713867847445,2.322005850200070,0.856106226468772,1.075559408989500,0.832387567585610,1.708625468804450,1.029548613086200,278.531265004072000,105729375.000000000000000,FALSE,FALSE
262232,8.145577770607630,4.875297118050950,11.890012212312400,24.404376124194600,1.157755679807500,2.772711864680620,1.182869690820980,1.728475937780110,0.911253388725200,0.554409658208746,8.189572457465720,31.072676448328500,0.004404055893326,4.267929282509940,0.000351034941934,0.017885256350402,-0.001276267196962,-0.003726646739257,-0.000076351201377,-0.000014751079439,-0.000553643497991,-0.000002473829137,-0.000043819836726,-0.000008303838603,6.12865387090493E-07,3.88413084907057E-13,4.82635127970154E-06,-8068.236515727450000,0.000275236213524,0.000813715972923,-0.000061599869091,0.000211900126284,0.000147199528190,0.001042685221124,0.993819070760681,1.092871046392160,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,1.190417923897510,0.937160332500845,1.212867193710140,1.112699248478590,1.111216284990270,0.818204351348480,1.016882982688600,279.599159461283000,105986331.000000000000000,FALSE,FALSE
262686,2.120213568042300,4.039290833919230,6.808724744140220,72.849420629174300,0.971597093183759,4.492668861585940,1.869373579201590,1.817365101627320,0.539221991495186,0.591403873394450,8.158949940082850,36.006368246419800,0.002888630493758,0.086483546921965,0.002088326755945,0.029437614817453,-0.005592513741257,-0.003464329777245,-0.000077258668015,-0.000006290659167,-0.000500697455428,-0.000003105216312,-0.000067587633794,-0.000006794707448,0.007248994052056,6.07356643012801E-12,0.046287568001340,-0.848586180569341,0.000242983016846,0.001914578304461,-0.000251115013435,4.12174588904363E-05,5.11288955750607E-06,0.000211941269087,1.092032008707850,1.095929421181520,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.964144289176297,0.649480046994199,0.694263455883195,0.966460334048502,0.963965861246222,-0.216638155098488,1.014432689343820,276.803976881498000,106167477.000000000000000,FALSE,FALSE
266218,18.194074517553100,3.993623032725260,9.535922331393220,54.835742096414700,0.772788245117968,4.750266865587600,0.606136218465097,1.687335437610340,0.924559754368302,0.533896904253884,7.434366667334050,33.395202797987500,0.002423926767123,0.657171658605257,0.004322309210452,0.016412254882097,-0.004284206719470,-0.002834895111695,-0.000058550933286,-0.000012911103768,-0.000536350705144,-0.000002628637342,-0.000009537932995,-0.000006568216639,0.008246862745151,0.332491416723170,1.64316195147467E-18,-1.290110815845050,0.000298622946334,0.000964981248384,-0.000126893880119,0.000101305548969,9.54461524364432E-05,0.001421127050469,0.999898177593452,0.978556539621384,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,1.135654862954950,0.879350009897349,0.857699028029457,0.948531641480315,0.630198034654260,0.944223645191753,0.963609915719645,278.431923126327000,107576745.000000000000000,FALSE,FALSE
275021,4.404525936992250,2.889198996333820,13.872981405784800,183.066979996384000,1.500761007650630,3.236496006571410,0.673417369123576,0.976737996568836,0.343591628652010,0.562709008922871,8.759443834033190,33.830105872043400,0.001198506232124,1.998261848065860,0.003159595315232,0.031104742298725,-0.001705316947024,-0.002176027369318,-0.000069015806582,-0.000018913136378,-0.000510711636989,-0.000003444529828,-0.000015464195227,-0.000006813215807,0.003705799857968,0.000132693301651,0.014772628860197,-2.136113769735480,0.000260504255674,0.001120524838487,-0.000031098280988,0.000120260091070,-0.000181938993901,0.001316629594875,0.955962928719272,1.057308624309110,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.006477886445090,1.200703150712500,1.378062648678320,1.178851245386250,1.384143851906220,0.744467852221502,1.056923370106840,279.887459193223000,111089142.000000000000000,FALSE,FALSE
276894,5.002387083625660,4.017581381636310,27.477401214251100,67.019639061923400,1.908482436966350,3.015384495888530,1.857032517238030,1.508082928384460,0.954638759015913,0.308506542746728,7.197915704408680,34.319119326639900,0.002812174054276,0.708426696315790,0.003947197832714,0.018431436717297,-0.004346241544934,-0.003049071308855,-0.000059743010222,-0.000016202263575,-0.000570087779705,-0.000002834989167,-0.000032765246191,-0.000007139464152,0.075258707063993,2.87759209462879E-41,0.633747379765527,-0.149240051605276,0.000226603961433,0.001775575246262,-0.000168098198808,0.000121482121556,-0.000147401025425,0.001055384789661,0.968656276439228,1.223631112386550,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,0.933960237819422,1.342165417950480,1.274098507139610,0.760818048631350,0.891327085163331,0.347940262920356,0.946254650555771,276.775252385983000,111836469.000000000000000,FALSE,FALSE
278287,4.703801534779680,3.645924001179430,12.127094183020200,97.379317106275000,1.671330276271140,3.755765214623970,2.318144560754660,1.770248869084400,0.853094473725097,0.460995226829384,9.853325914012480,36.128164683670800,0.000386424906947,2.483496109554690,0.001730025664089,0.015537842874528,-0.000393021879846,-0.003143526694442,-0.000072131255412,-0.000038334379266,-0.000481959883253,-0.000003698219754,-0.000027785024265,-0.000006728596329,0.008490514020890,77.225222205334900,1.04982708716644E-17,0.106371422045033,0.000313991441591,0.001188173048231,-0.000145470930109,0.000234333981181,-0.000095444337236,0.001632638499261,1.177162882710060,0.997465739294089,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.928402383235388,0.490166253251060,1.340823451554310,1.051245442484280,1.350229509721810,1.053508012385770,1.135961754630700,276.222203876231000,112392276.000000000000000,FALSE,FALSE
278614,5.385717414012080,6.130127547274340,22.892816837847700,136.137087654532000,1.785133663412640,1.293618470612120,1.240398928848030,1.211467261025780,0.824583463786149,0.631965554452309,8.810798866288880,31.711150562967800,0.004043787199408,0.977486000582949,0.004567009713742,0.011484485603905,-0.002146651184705,-0.000655209569664,-0.000077134061439,-0.000010106269078,-0.000548346612662,-0.000002443759579,-0.000056651311855,-0.000006323265289,0.000546539202603,0.008862337515869,1.92760400832379E-27,-4.903304975736030,0.000278600507595,0.001362419979502,-0.000070369229251,0.000169901770731,-0.000010644919403,0.000906799099443,1.011669314340100,1.041137667184250,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,1.068010266388070,0.779936370379442,0.805056368785700,1.158992051080950,1.000556431138690,0.066675962262999,1.060146714508620,277.944649621232000,112522749.000000000000000,FALSE,FALSE
279477,16.116782342092900,4.228482147426960,19.183590706200400,100.358827391245000,1.466525341826210,2.289335760100900,0.845258156032148,0.761496175294975,1.502589833085710,0.646815732175976,9.204540759544600,30.586380877579400,0.006039272227906,0.375494043822748,0.003131942918716,0.020379209825828,-0.004953640420334,-0.002439863166878,-0.000086252867808,-0.000039891664486,-0.000534099003315,-0.000001382222765,-0.000053672795459,-0.000008873552366,0.018035023419748,158.185277435831000,2.0849539021503E-16,-1.268472789002640,0.000218355452160,0.001312249296182,-0.000028657587543,8.19737685798827E-05,-0.000008901756739,0.001244052529850,1.069950687679460,0.957513765869493,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,1.024247989397010,2.573113509144140,1.006053703722280,1.175760061650330,1.629061931034580,0.559062687801461,1.087306749758430,279.322213781744000,112867086.000000000000000,FALSE,FALSE
279879,6.499526458400440,3.201821587176400,15.781800762027200,67.212976361947800,1.014645825978890,1.956271828350500,0.993822396605610,1.045289700251860,0.392312437548457,0.334940514971032,7.666291705221110,32.138471178946000,0.002696340082744,1.659371780633490,0.004511507845732,0.006752437727618,-0.004251514097646,-0.001788100883737,-0.000049137312475,-0.000021007622128,-0.000451063772549,-0.000002436696457,-0.000066871106411,-0.000007902823950,0.002757043443569,0.000612386071643,0.096707407798760,-2.761149168656700,0.000227408596756,0.001319804919715,-0.000000376299895,0.000162651975796,-0.000080643640272,0.001229170362735,1.071324971992230,0.928865674855916,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,1.251745256265050,0.242705187274591,0.804984154758143,0.985920474385819,1.118929254127120,1.688696209998070,0.980301814339402,278.059899553980000,113027484.000000000000000,FALSE,FALSE
280844,5.307217291034760,3.812030063033200,20.705449216414500,32.111768106850400,0.996145995084827,2.264201451655940,1.001787087059150,1.220665956319940,0.782753848727626,0.487392277238882,7.233507005354950,35.233281517679900,0.001547876475988,-0.875408738431168,0.005353804933103,0.015930817861171,-0.004112564836873,-0.004130565678986,-0.000066588492168,-0.000000211656284,-0.000564520135000,-0.000002341438462,-0.000033925770242,-0.000008398866651,0.038398803644057,284.254854522723000,3.86461951851647E-18,-1.110391411299030,0.000239589006236,0.001281068350509,-0.000052369820844,0.000113097497713,0.000702150367947,0.002110155080737,0.961229659585862,0.932483180733747,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,0.877564484942097,1.038461067676310,1.016002491256930,1.170330491455530,1.260520825808010,2.315668199875330,0.948815615644974,277.425758624017000,113412519.000000000000000,FALSE,FALSE
284494,3.118061996503410,4.536119353467860,26.676471107333700,48.615252759569500,1.447564514145690,1.851691836201540,1.488236677177770,1.365070472669130,1.026806973917790,0.529478695070588,7.401555615996230,31.945153190076500,0.003551886144297,3.750188849921370,0.000971011569649,0.023017124415715,-0.002077262085912,-0.001753381013399,-0.000044236850004,-0.000019293056126,-0.000541204065737,-0.000000281672490,-0.000043275914250,-0.000008130813199,3.7861745985588E-07,1.91147521709899E-90,1.97495811545485E-06,-5890.831365950830000,0.000245047785770,0.001625116073454,-0.000141834407210,0.000225128326937,0.000166773677193,-0.000860930785156,0.927206813954066,0.869375462627408,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.074670896812870,1.627492752150700,0.549963111012442,1.242870640692610,1.012560565238220,1.063492627770660,0.961351726563203,277.879387988018000,114868869.000000000000000,FALSE,FALSE
291005,20.069783281187700,2.585775280850420,4.051964057593640,67.265746805623000,1.536188510552780,4.910745264451740,0.735637574531550,1.654030984730180,1.924459364170180,0.560989793052214,8.802042268014770,37.386584674960900,-0.001087868856950,0.636315498056747,0.004070091478583,0.048069742230120,-0.005066952424113,-0.000676174412144,-0.000059362306996,-0.000030102202729,-0.000603533109253,-0.000001401667536,-0.000047477281668,-0.000007569100760,0.000684133030608,174.885636344695000,3.10280228020934E-27,-1.412773454569390,0.000188391336240,0.001117426398292,-0.000186534901782,0.000161844055760,8.52816037485822E-05,0.002384032325041,1.216919145983920,0.850427140571457,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.182201907210330,1.691411672118120,0.996910177032144,1.040964093459450,0.785854647442832,1.430022154173190,1.059417998354480,277.540865161324000,117466758.000000000000000,FALSE,FALSE
296139,8.655098004251450,4.383669619917610,17.046137038330300,30.817858705529900,1.169748440488190,3.128751922794870,2.306354387184750,1.211242458272280,0.788213900893371,0.386794066055488,7.536540843375780,36.214813621523000,-0.001034825966275,2.289674349605640,0.003582785142305,0.026930530223313,-0.003281247630742,-0.001551896583715,-0.000061594451029,-0.000021888607873,-0.000621815160307,-0.000001804503560,-0.000031349102744,-0.000006893201383,0.010777632252198,0.027793868326319,4.44477612084707E-10,-1.548690117724180,0.000207429557470,0.001325018647236,1.22800725271989E-05,5.66227132746791E-05,-0.000141590070086,0.002485374914833,0.912836235442806,0.994036745966682,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.893535089679594,0.626937362718630,1.208980117634030,0.917002288455844,0.832515186022119,2.142984193239850,0.971160727995439,278.831091821619000,119515224.000000000000000,FALSE,FALSE
297897,1.364161473560060,5.138797927649190,37.704056067387700,52.544278350605700,1.186660134232570,1.678467331411330,2.242730764968390,1.778506551971360,0.632921822051137,0.430964018205946,8.686007197449600,31.571248270695800,0.004926445163133,2.800640177331790,0.002347061829369,0.037107356513891,-0.002046822462110,-0.001928722372676,-0.000078453844180,-0.000005736859858,-0.000522882625585,-0.000002544884414,-0.000030139344206,-0.000007157844412,0.013470795765886,0.034510941220301,3.00770668894887E-16,-0.996397378225194,0.000309715277036,0.000835741181540,-0.000201387274795,0.000101722772654,-0.000254642803770,0.001537107346204,0.999631940623716,0.997781961167428,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,0.927882189842198,1.202876280470260,0.982069415645119,1.090888068608980,1.594387177531420,1.894323327235270,1.051680555545020,275.882117190964000,120216666.000000000000000,FALSE,FALSE
298102,6.342774275630510,3.845357681207920,4.104114617005290,29.299846671499100,1.000709845418260,3.228716968309530,1.990916532274470,1.432692392624910,0.924817176574384,0.432957897827970,6.727916419834070,34.451019871455600,0.002236361321110,2.278003018516360,0.001890598046745,0.031999078851605,0.000516922983139,-0.002925165365742,-0.000071015162469,-0.000017537518657,-0.000515877968590,-0.000002155510164,-0.000042798533869,-0.000006095613733,0.002255765302981,1.87245744358109E-17,0.016174972023055,-3.417681128781580,0.000251481912004,0.001419472038744,-0.000040816791652,7.9673939571116E-05,-0.000229760436031,0.001699952934554,1.159633272413470,1.051868227177020,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,1.065456801117760,0.338435301587912,1.479071916698830,1.011944960551580,1.091256161074440,1.056808195056270,0.910109384715488,277.275396515604000,120298461.000000000000000,FALSE,FALSE
